"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"sona_surveycode";"c_0001";"c_0002";"c_0003";"c_0004";"js_onoff";"consent_participation";"sona_noid";"Alter";"Geschlecht";"Bildungsabschluss";"Berufsstatus";"Berufserfahrung";"ATTARI12_1";"ATTARI12_2";"ATTARI12_3";"ATTARI12_4";"ATTARI12_5";"ATTARI12_6";"ATTARI12_7";"ATTARI12_8";"ATTARI12_9";"ATTARI12_10";"ATTARI12_11";"ATTARI12_12";"GenKI_Erfahrung";"Akzeptanz_O1";"Akzeptanz_O2";"Akzeptanz_O3";"Akzeptanz_S1";"Akzeptanz_S2";"Akzeptanz_S3";"Attention_test";"v_114";"seriousness_check";"consent_data_usage";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6885738";"rts6885739";"rts6885741";"rts6885742";"rts6885743";"rts6901825";"rts6918916";"rts6918933";"rts6918959";"rts6918961";"rts6918972";"rts6918974";"rts6918975";"rts6918979"
"412";"0";"0";"31";"6997800";"-77";"326";"0";"1";"0";"0";"extern";"1";"1";"-77";"50";"1";"5";"2";"5";"4";"3";"4";"2";"4";"4";"2";"2";"3";"3";"3";"2";"1";"5";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://ovsoe.sharepoint.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"6a782b2d664c264271bbdcf486ffcca4";"1";"0";"1736259164";"2025-01-07 14:12:44";"2025-01-07 14:18:10";"0000-00-00 00:00:00";"0";"52";"0";"326";"0";"82";"122";"232";"280";"224";"295";"154";"180";"308"
"413";"0";"0";"31";"6997800";"-77";"314";"0";"2";"0";"1";"extern";"1";"1";"-77";"49";"1";"4";"2";"5";"3";"2";"4";"3";"4";"4";"3";"2";"2";"3";"2";"2";"2";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://ovsoe.sharepoint.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"0f81119b5b430d3b5a574375425f9677";"1";"0";"1736260665";"2025-01-07 14:37:45";"2025-01-07 14:42:59";"0000-00-00 00:00:00";"0";"13";"0";"314";"0";"72";"130";"229";"251";"196";"268";"156";"186";"284"
"414";"0";"0";"31";"6997800";"-77";"150";"0";"3";"1";"0";"extern";"1";"1";"-77";"43";"1";"5";"2";"5";"4";"2";"4";"3";"4";"4";"2";"1";"4";"2";"3";"2";"2";"-77";"-77";"-77";"2";"3";"2";"2";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"f7fd23d601118fb2231d946b39e39754";"1";"0";"1736260931";"2025-01-07 14:42:11";"2025-01-07 14:44:41";"0000-00-00 00:00:00";"0";"7";"0";"150";"0";"24";"44";"93";"114";"87";"120";"57";"73";"139"
"415";"0";"0";"31";"6885744";"-77";"73";"0";"4";"1";"1";"?a=20920";"1";"1";"-77";"99";"3";"1";"1";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"-77";"-77";"-77";"5";"5";"5";"5";"1";"2";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"94108c441cd075372ce29a4b7bfcca4c";"1";"0";"1736261534";"2025-01-07 14:52:14";"2025-01-07 14:53:27";"0000-00-00 00:00:00";"10";"7";"0";"62";"73";"22";"27";"44";"48";"40";"51";"32";"38";"54"
"418";"0";"0";"31";"6885744";"-77";"80";"0";"3";"1";"0";"?a=20920";"1";"1";"-77";"99";"3";"1";"1";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"-77";"-77";"-77";"5";"5";"5";"5";"1";"2";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"1";"0";"-77";"-77";"3def5a86d8c5f7d1522695d2c38b153b";"1";"0";"1736262676";"2025-01-07 15:11:16";"2025-01-07 15:12:36";"0000-00-00 00:00:00";"8";"6";"0";"74";"80";"21";"26";"40";"44";"38";"46";"31";"35";"50"
"420";"0";"0";"31";"6885744";"-77";"111";"0";"1";"0";"0";"?a=24631";"1";"1";"-77";"29";"1";"5";"3";"4";"3";"3";"4";"4";"3";"3";"3";"3";"3";"3";"3";"3";"2";"3";"3";"3";"-77";"-77";"-77";"4";"1";"2";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"f5550948fe08fced27ad43dca5f8f206";"1";"0";"1736263624";"2025-01-07 15:27:04";"2025-01-07 15:28:55";"0000-00-00 00:00:00";"19";"16";"0";"107";"111";"37";"57";"81";"88";"79";"96";"67";"73";"101"
"419";"0";"0";"31";"6885744";"-77";"67";"0";"4";"1";"1";"?a=20920";"1";"1";"-77";"99";"3";"1";"1";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"-77";"-77";"-77";"5";"5";"5";"5";"1";"2";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"ecc0dd4bead22f91a317247cc3545a7e";"1";"0";"1736263599";"2025-01-07 15:26:39";"2025-01-07 15:27:46";"0000-00-00 00:00:00";"8";"4";"0";"61";"67";"24";"28";"45";"49";"41";"51";"33";"38";"55"
"421";"0";"0";"31";"6885744";"-77";"77";"0";"2";"0";"1";"?a=33040";"1";"1";"-77";"99";"3";"1";"1";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"-77";"-77";"-77";"4";"1";"2";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"941f29867e7367eb1c1cf14e03d88db3";"1";"0";"1736265131";"2025-01-07 15:52:11";"2025-01-07 15:53:28";"0000-00-00 00:00:00";"8";"4";"0";"70";"77";"22";"27";"46";"51";"43";"60";"33";"40";"64"
"422";"0";"0";"31";"6885744";"-77";"65";"33040";"3";"1";"0";"33040";"1";"1";"-77";"99";"3";"1";"1";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"-77";"-77";"-77";"5";"5";"5";"5";"2";"2";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6918979,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"bc4a7189e848999d9e89daf4785ff491";"1";"0";"1736265510";"2025-01-07 15:58:30";"2025-01-07 15:59:35";"0000-00-00 00:00:00";"10";"7";"0";"61";"65";"25";"31";"44";"48";"42";"50";"35";"40";"56"
"423";"0";"0";"31";"6997800";"-77";"478";"0";"4";"1";"1";"extern";"1";"1";"-77";"49";"2";"4";"2";"5";"5";"2";"5";"2";"5";"3";"2";"3";"5";"1";"4";"2";"4";"-77";"-77";"-77";"2";"2";"3";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"bda306cc2955b8e376b23b18398b1f56";"1";"0";"1736267863";"2025-01-07 16:37:43";"2025-01-07 16:45:41";"0000-00-00 00:00:00";"0";"11";"0";"478";"0";"99";"156";"285";"320";"259";"379";"182";"216";"423"
"424";"0";"0";"31";"6997800";"-77";"277";"0";"1";"0";"0";"extern";"1";"1";"-77";"38";"1";"5";"2";"5";"4";"3";"4";"3";"4";"3";"4";"4";"4";"4";"2";"3";"1";"4";"3";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [LinkedInApp]/9.30.5750.15";"https://www.linkedin.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"f08185799b0ad318a31a21fc1be6d4e9";"1";"0";"1736277516";"2025-01-07 19:18:36";"2025-01-07 19:23:13";"0000-00-00 00:00:00";"0";"13";"0";"277";"0";"55";"97";"183";"205";"173";"223";"115";"138";"240"
"425";"0";"0";"31";"6997800";"-77";"553";"0";"2";"0";"1";"extern";"1";"1";"-77";"44";"1";"5";"2";"5";"3";"4";"2";"3";"2";"3";"4";"3";"1";"3";"2";"3";"1";"4";"3";"1";"-77";"-77";"-77";"4";"2";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"3d5ac6c5ac54834a775b68118ec6191a";"1";"0";"1736280412";"2025-01-07 20:06:52";"2025-01-07 20:16:05";"0000-00-00 00:00:00";"0";"61";"0";"553";"0";"86";"116";"299";"353";"251";"364";"139";"228";"479"
"428";"0";"0";"31";"6997800";"-77";"322";"0";"1";"0";"0";"extern";"1";"1";"-77";"47";"2";"5";"2";"5";"4";"2";"4";"2";"4";"2";"2";"2";"3";"2";"3";"2";"3";"5";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"4b1a30acc966d81a51dd301800319c47";"1";"0";"1736322480";"2025-01-08 07:48:00";"2025-01-08 07:53:22";"0000-00-00 00:00:00";"0";"12";"0";"322";"0";"40";"80";"168";"208";"159";"229";"104";"152";"286"
"429";"0";"0";"31";"6997800";"-77";"388";"0";"2";"0";"1";"extern";"1";"1";"-77";"56";"2";"4";"2";"5";"4";"2";"4";"2";"4";"3";"4";"2";"3";"3";"3";"2";"3";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"e4c57c9ef11548f4cb3f73b45afa1600";"1";"0";"1736322797";"2025-01-08 07:53:17";"2025-01-08 07:59:45";"0000-00-00 00:00:00";"0";"27";"0";"388";"0";"58";"147";"305";"336";"244";"356";"191";"222";"371"
"430";"0";"0";"31";"6997800";"-77";"2182";"0";"3";"1";"0";"extern";"1";"1";"-77";"22";"2";"4";"4";"3";"4";"2";"5";"2";"5";"4";"2";"2";"3";"2";"3";"2";"4";"-77";"-77";"-77";"4";"3";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"88104966bb804e452aeda55b18a9ce91";"1";"0";"1736331379";"2025-01-08 10:16:19";"2025-01-08 10:52:41";"0000-00-00 00:00:00";"0";"1962";"0";"2182";"0";"1985";"2010";"2078";"2112";"2065";"2135";"2028";"2058";"2161"
"431";"0";"0";"31";"6997800";"-77";"365";"0";"4";"1";"1";"extern";"1";"1";"-77";"63";"2";"4";"2";"5";"3";"2";"4";"2";"4";"3";"3";"1";"3";"2";"3";"1";"1";"-77";"-77";"-77";"2";"4";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"1699e22bfa184d646ae2e8b30edd7766";"1";"0";"1736332209";"2025-01-08 10:30:09";"2025-01-08 10:36:14";"0000-00-00 00:00:00";"0";"56";"0";"365";"0";"84";"126";"233";"280";"201";"293";"153";"177";"340"
"432";"0";"0";"31";"6997800";"-77";"366";"0";"1";"0";"0";"extern";"1";"1";"-77";"30";"2";"5";"2";"4";"4";"3";"4";"2";"4";"4";"3";"3";"3";"3";"4";"2";"4";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0";"https://ovsoe.sharepoint.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"3ae802ada215d00088c8a129f511d9ae";"1";"0";"1736334147";"2025-01-08 11:02:27";"2025-01-08 11:08:33";"0000-00-00 00:00:00";"0";"38";"0";"366";"0";"78";"109";"236";"278";"224";"306";"128";"207";"344"
"433";"0";"0";"31";"6997800";"-77";"315";"0";"2";"0";"1";"extern";"1";"1";"-77";"43";"1";"5";"2";"4";"4";"2";"4";"4";"4";"3";"2";"2";"2";"3";"4";"2";"2";"4";"4";"4";"-77";"-77";"-77";"4";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"e68d84c03dd72e6287261d896d04e579";"1";"0";"1736335633";"2025-01-08 11:27:13";"2025-01-08 11:32:28";"0000-00-00 00:00:00";"0";"15";"0";"315";"0";"59";"82";"202";"218";"171";"267";"110";"142";"298"
"434";"0";"0";"31";"6997800";"-77";"470";"0";"3";"1";"0";"extern";"1";"1";"-77";"34";"2";"4";"2";"5";"3";"1";"4";"2";"3";"2";"3";"3";"3";"1";"4";"1";"2";"-77";"-77";"-77";"3";"1";"2";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://ovsoe.sharepoint.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"7126462d8c33819917cb66c7d0eccaba";"1";"0";"1736338601";"2025-01-08 12:16:41";"2025-01-08 12:24:31";"0000-00-00 00:00:00";"0";"83";"0";"470";"0";"106";"178";"305";"361";"294";"385";"230";"271";"443"
"435";"0";"0";"31";"6885744";"-77";"62";"20920";"4";"1";"1";"20920";"1";"1";"-77";"99";"3";"1";"1";"1";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"-77";"-77";"-77";"5";"5";"5";"5";"1";"2";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"e52cd8c2db4400ee92aa2d3df1b7f4bc";"1";"0";"1736343163";"2025-01-08 13:32:43";"2025-01-08 13:33:45";"0000-00-00 00:00:00";"9";"6";"0";"59";"62";"21";"27";"43";"47";"38";"50";"31";"36";"53"
"436";"0";"0";"31";"6885744";"-77";"114";"26290";"1";"0";"0";"26290";"1";"1";"-77";"35";"1";"5";"2";"5";"5";"1";"5";"1";"5";"5";"1";"1";"3";"1";"4";"1";"2";"5";"5";"5";"-77";"-77";"-77";"5";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"b58232ff5f72d29e925257c5b400d8e9";"1";"0";"1736345891";"2025-01-08 14:18:11";"2025-01-08 14:20:05";"0000-00-00 00:00:00";"9";"4";"0";"112";"114";"40";"52";"81";"90";"78";"98";"59";"72";"106"
"437";"0";"0";"31";"6997800";"-77";"336";"0";"2";"0";"1";"extern";"1";"1";"-77";"33";"2";"4";"2";"4";"4";"1";"5";"1";"5";"4";"2";"1";"4";"2";"4";"1";"4";"4";"3";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"446c628c62c41c476a187a950f2fda6e";"1";"0";"1736347019";"2025-01-08 14:36:59";"2025-01-08 14:42:35";"0000-00-00 00:00:00";"0";"17";"0";"336";"0";"45";"69";"195";"273";"148";"285";"85";"140";"318"
"438";"0";"0";"31";"6997800";"-77";"460";"0";"3";"1";"0";"extern";"1";"1";"-77";"52";"2";"5";"2";"5";"2";"2";"4";"4";"4";"2";"3";"4";"2";"3";"2";"2";"3";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (Android 15; Mobile; rv:133.0) Gecko/133.0 Firefox/133.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"1";"0";"-77";"-77";"b0ff17768ed0167010b8fc3ab76af707";"1";"0";"1736349392";"2025-01-08 15:16:32";"2025-01-08 15:24:12";"0000-00-00 00:00:00";"0";"27";"0";"460";"0";"59";"139";"262";"310";"245";"328";"185";"229";"437"
"439";"0";"0";"31";"6885744";"-77";"79";"35215";"4";"1";"1";"35215";"1";"1";"-77";"25";"1";"5";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"-77";"-77";"-77";"2";"5";"5";"4";"2";"2";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6901825,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"4ebebf319c927a4f75cc5ccf75da2eda";"1";"0";"1736349607";"2025-01-08 15:20:07";"2025-01-08 15:21:26";"0000-00-00 00:00:00";"13";"5";"0";"73";"79";"34";"39";"53";"58";"48";"60";"42";"45";"66"
"441";"0";"0";"31";"6885744";"-77";"205";"34036";"2";"0";"1";"34036";"1";"1";"-77";"28";"2";"4";"3";"5";"4";"2";"4";"2";"4";"4";"2";"1";"4";"3";"4";"1";"3";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"a4bae5d7cee6e132c185f1d2a73e0118";"1";"0";"1736350077";"2025-01-08 15:27:57";"2025-01-08 15:31:22";"0000-00-00 00:00:00";"13";"5";"0";"200";"205";"28";"50";"159";"168";"117";"174";"85";"100";"190"
"443";"0";"0";"31";"6885744";"-77";"303";"27856";"4";"1";"1";"27856";"1";"1";"-77";"40";"2";"4";"3";"5";"3";"3";"4";"3";"4";"4";"3";"4";"2";"3";"2";"2";"4";"-77";"-77";"-77";"1";"1";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"c92f7d684f6478b2bc9f870fb8618870";"1";"0";"1736352338";"2025-01-08 16:05:38";"2025-01-08 16:10:41";"0000-00-00 00:00:00";"11";"7";"0";"300";"303";"58";"80";"213";"242";"179";"253";"103";"170";"292"
"444";"0";"0";"31";"6997800";"-77";"224";"0";"1";"0";"0";"extern";"1";"1";"-77";"63";"2";"5";"2";"5";"4";"2";"4";"2";"4";"4";"2";"2";"4";"2";"4";"2";"1";"2";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"92ff921b1f7e46c362c9cdfebac375ac";"1";"0";"1736352739";"2025-01-08 16:12:19";"2025-01-08 16:16:03";"0000-00-00 00:00:00";"0";"19";"0";"224";"0";"44";"70";"154";"178";"136";"186";"90";"113";"202"
"445";"0";"0";"31";"6885744";"-77";"176";"35119";"2";"0";"1";"35119";"1";"1";"-77";"23";"1";"4";"2";"3";"4";"3";"4";"3";"5";"5";"2";"2";"4";"2";"4";"2";"3";"4";"4";"4";"-77";"-77";"-77";"4";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"028acd98103cb7b709d42e10dd87f961";"1";"0";"1736355806";"2025-01-08 17:03:26";"2025-01-08 17:06:22";"0000-00-00 00:00:00";"28";"4";"0";"172";"176";"47";"63";"123";"142";"101";"154";"79";"95";"166"
"446";"0";"0";"31";"6997800";"-77";"380";"0";"3";"1";"0";"extern";"1";"1";"-77";"50";"2";"6";"2";"5";"4";"2";"4";"2";"4";"4";"2";"2";"3";"2";"3";"2";"2";"-77";"-77";"-77";"4";"4";"4";"3";"1";"1";"1";"Mozilla/5.0 (Linux; Android 14; SAMSUNG SM-S921B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"9a5761a86bf273c67fffd7809ef043da";"1";"0";"1736357564";"2025-01-08 17:32:44";"2025-01-08 17:39:04";"0000-00-00 00:00:00";"0";"14";"0";"380";"0";"65";"135";"259";"318";"246";"334";"171";"196";"353"
"447";"0";"0";"32";"6885744";"-77";"-1";"18199";"4";"1";"1";"18199";"1";"1";"-77";"26";"1";"4";"3";"3";"4";"3";"4";"3";"4";"4";"4";"5";"4";"5";"4";"4";"3";"-77";"-77";"-77";"2";"1";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"95bd93e0cd4ce868e378048cbcdb7e81";"1";"0";"1736358866";"2025-01-08 17:54:26";"2025-01-08 21:57:15";"0000-00-00 00:00:00";"18";"10";"0";"14567";"14569";"14481";"14491";"14523";"14539";"14510";"14549";"14498";"14502";"14563"
